	Unnamed: 0	_id	pos_processed_news	news_table_id	id	arquivo_hash	news_link	news_site_date	news_site_title	news_site_authors	news_site_text	search_newspaper	title_len	arquivo_date	feminicidio	violencia_domestica	violencia_sexual	assedio_sexual	mulheres_assassinadas	search_keywords	title_countains_keyword	annotated_data	dateyear	country	region	lat	lon	district	cont_mad_azo	geometry
25	418	60082d71d0d6153140dd5fd4	60082d3d6c4fa8b10676d0ee	6001e59ddaf0a7a32dd41173	IAH-20181214214211496-p84.arquivo.pt	440c0e4bd640d715f407deeffe4b0a7a	https://arquivo.pt/noFrame/replay/20181214214311/https://expresso.pt/podcasts/a-beleza-das-pequenas-coisas/2016-04-29-Julia-a-primeira-transexual-dirigente-de-um-partido-portugues-O-medo-de-ser-assassinada-acompanha-me-1	2016-04-29 00:00:00	"Júlia, a primeira transexual dirigente de um partido português: “O medo de ser assassinada acompanha-me"""	[]	"Júlia Pereira tinha apenas 15 anos quando a transexual Gisberta foi assassinada no Porto por um grupo de rapazes. Foi há dez anos. Demorou tempo a digerir, mas o que sentiu foi sobretudo medo. Os assassinos de Gisberta eram um grupo de jovens adolescentes, com mais ou menos a sua idade. Podiam ser os seus colegas de turma, os que a insultavam, lhe chamavam nomes, cuspiam para cima, atiravam pedras por ser diferente, por ser uma menina apesar de ter nascido com corpo de menino. Júlia é hoje uma mulher de corpo e alma. Aos 25 anos é a primeira dirigente transexual de um partido político — integrou no ano passado as listas do Bloco de Esquerda pelo círculo eleitoral de Setúbal. Afirma que o medo e a discriminação a acompanham todos os dias, diz estar com dificuldade em arranjar emprego e pede uma mudança na lei para que cada um possa escolher livremente mudar de sexo. Este é o ponto de partida para uma conversa íntima e sem preconceitos neste episódio do podcast “A Beleza das Pequenas Coisas”  Para ouvir os podcasts do Expresso nos seus dispositivos móveis e no computador, copie e adicione o seguinte URL à sua aplicação de podcasts: http://bit.ly/1TnvM3J  Este episódio arranca com um poema. As palavras são de Florbela Espanca. A voz é da ativista transexual Júlia Mendes Pereira. Que se identifica naquela personagem atormentada, incompreendida, mal amada, desajustada da sociedade. Porque há dores que são universais por mais que as histórias destas duas mulheres sejam diferentes.  Júlia nasceu há 25 anos num corpo masculino. Coragem e determinação sempre foram os seus nomes do meio, mesmo quando ninguém estava do seu lado. Desde muito nova soube que a sua identidade não correspondia ao género que lhe fora atribuído à nascença. Júlia, que tem um especial gosto pela literatura e pela escrita, toma para si as palavras da escritora Simone de Beauvoir para melhor traduzir o seu processo de transformação: “Ninguém nasce mulher, nós tornamo-nos mulheres!” (‘On ne naît pas femme, on le devient’). É essa a sua experiência de vida. “Fui-me tornando mulher à medida que fui crescendo e percebendo que tudo o que estava para trás significava que eu era mulher. Claro que desde a infância eu sabia que isso estava em mim.”  Na adolescência começou a gritar por ajuda até que a família, os médicos e a sociedade a reconhecessem como mulher. Quis ser ouvida, tomar hormonas, fazer cirurgias, para passar a ter um corpo que se adequasse ao género que sentia ser o seu. Antes que a puberdade sublinhasse o desconforto que sentia. Mas demorou tempo. Demasiado tempo.  Foi vítima de bullying por parte dos colegas, os pais insistiam que estava a passar uma mania passageira, e cresceu isolada num turbilhão de emoções sem ter alguém que a percebesse e ajudasse. “Na escola era expectável que eu fosse um dos alunos e eu não era um dos alunos. Eu era uma das alunas. Sobretudo o que eu senti ao longo do meu percurso era que toda a gente fechava os olhos [à minha situação]. Ninguém queria encará-la e resolvê-la. Passavam-me sempre a ideia de adiá-la. Diziam-me: ‘Acaba primeiro a escola.’ Ora isto revela muita ignorância. Pensam que podem congelar a nossa vida, enquanto assumimos compromissos tão importantes como terminar a escolaridade obrigatória. Isto é completamente oposto a qualquer ideia de educação e de formação. Não se pode educar as pessoas para a cidadania, sem considerar a identidade dessas pessoas que está em formação na adolescência quando estamos a terminar a escolaridade obrigatória.”  Júlia Pereira, atual diretora da Ação Pela Identidade – API, organização não-governamental para a defesa e o estudo da diversidade de género e de características sexuais, chama a atenção para o principal problema da sociedade para este tema: “Continuamos com o paradigma de olhar para as identidades ‘trans’ e de diversade de género como uma patologia e fechamos olhos à verdadeira patologia que está na nossa sociedade que é a transfobia. É essa que temos de diagnosticar uma vez por todas e começar a curá-la para o bem de todos e todas.”  Dez anos passados desde o assassinato de Gisberta, Júlia diz que o medo ainda a acompanha. “Tenho medo de ser morta. Um medo que vai continuar a acompanhar-me até ao final dos meus dias, porque a luta contra a transfobia é uma luta constante que não acaba com uma campanha ou uma lei. É algo que vai ter que se fazer até que deixem de acontecer casos como a da Gisberta. Tudo o que foge à norma continua a ser julgado e esse julgamento muitas vezes leva à morte, ao assassinato.”  A ativista que fez história como a primeira dirigente transexual de um partido político e que no ano passado integrou as listas do Bloco de Esquerda para a Assembleia da República, pelo círculo eleitoral de Setúbal, exige uma mudança na lei. “Cada um deve saber se é homem, mulher ou neutro. O procedimento devia ser baseado exclusivamente na auto-determinação, naquilo que é a vontade da pessoa”, como já acontece em países como a Argentina, Irlanda, Malta ou Dinamarca. E confessa a grande dificuldade que tem tido em arranjar emprego por discriminação. ""Neste momento estou a viver do rendimento social de inserção, é com ele que sobrevivo durante o mês que é de 170 e pouco. Vivo de favor porque não posso pagar a renda [de casa] e reduz-se as necessidades ao básico. Sou licenciada, tenho um nível profissional acima da maioria dos portugueses, mas não tem sido suficiente. Nunca me foi negado diretamente o trabalho, mas sei que já fui preterida em certos trabalhos por causa da minha condição e das minhas ideias políticas, apesar de saber ter melhor formação para desempenhar determinados papéis [do que os outros candidatos].""  A conversa depois solta-se para outros temas, fala-se de música, de cinema, de poesia, de amor, até ao desejo maior que Júlia tem em ser escritora.  Para ouvir este episódio, basta clicar na seta que se encontra no topo deste texto ou descarregar no Soundcloud.  O programa “A Beleza das Pequenas Coisas” conta com música dos Budda Power Blues."	expresso	16	2018-12-14 21:43:11	False	False	False	False	True	True	True	y	2018	Portugal	Lezíria do Tejo	39.3993644	-8.798674266666668	SANTARÉM	continental	POINT (-8.798674266666668 39.3993644)
20	336	60082d71d0d6153140dd5f5a	60082d3d6c4fa8b10676d074	60020e4ddaf0a7a32dd43072	IAH-20190209043725148-p84.arquivo.pt	c02c9ad954f1de34b2e7cb1b423877e5	https://arquivo.pt/noFrame/replay/20190209043840/https://www.cmjornal.pt/portugal/detalhe/homem-que-matou-a-companheira-diz-que-a-julgava-a-fingir-desmaio?act=0&est=Aberto		Homem que matou a companheira diz que a julgava a fingir desmaio	['Correio Da Manha']	"Impresso do site do jornal Correio da manhã, em www.cmjornal.pt  Homem que matou a companheira diz que a julgava a fingir desmaio  Arguido, de 46 anos, matou a companheira, de 54, que tinha problemas de saúde graves, espancando-a e estrangulando-a.  09.01.19  Um homem do Porto acusado de matar a companheira e de seguida ir passear o cão alegou hoje em tribunal que, num primeiro momento, pensava que a mulher estava a fingir-se desmaiada.    ""Para mim, ela estava a fazer-se desmaiada. Já o tinha feito várias vezes"", disse o arguido a um coletivo de juízes do tribunal criminal de São João Novo, no Porto.    O homem saiu de seguida do quarto que compartilhavam no centro do Porto e foi passear o cão.    ""Quando cheguei, chamei por ela. Não respondeu e vi que não tinha respiração. Aí, entrei em pânico e chamei o INEM"", declarou.    Segundo o Ministério Público, o arguido, de 46 anos, matou a companheira, de 54, que tinha problemas de saúde graves, espancando-a e estrangulando-a.    Os factos ocorreram em 19 de junho do ano passado e a motivação terá sido, ainda segundo a acusação, o facto de a mulher estar a fumar no quarto."	correio_manha	12	2019-02-09 04:38:40	False	False	False	False	True	True	True	y	2019	Portugal	Área Metropolitana do Porto	41.1494512	-8.6107884	PORTO	continental	POINT (-8.610788400000001 41.1494512)
19	298	60082d71d0d6153140dd5f24	60082d3d6c4fa8b10676d03e	6001eebddaf0a7a32dd416d1	IAH-20190221041723185-p84.arquivo.pt	716fa096e7e05793c8fbb6e025bc7f1e	https://arquivo.pt/noFrame/replay/20190221042235/https://sol.sapo.pt/artigo/647018/mulher-assassinada-a-tiro-num-parque-de-estacionamento-de-uma-discoteca-na-goleg-		Mulher assassinada a tiro num parque de estacionamento de uma discoteca na Golegâ	['Jornal Sol']	Suspeito é o ex-companheiro da vítima  Uma mulher, com cerca de 40 anos, foi morta a tiro na Golegã, distrito de Santarém. O principal suspeito do homicídio, pôs-se em fuga, mas já foi detido pelas autoridades.  O detido, de 65 anos, é o ex-companheiro da vítima, segundo o Correio da Manhã.  O crime ocorreu no parque de estacionamento da Dancetería São Martinho, junto à Estrada Municipal 118.  O alerta foi dado pouco antes da meia-noite.  A investigação está agora a cargo da Polícia Judiciária.  	sol	13	2019-02-21 04:22:35	False	False	False	False	True	True	True	y	2019	Portugal	Lezíria do Tejo	39.23636370000001	-8.686708099999999	SANTARÉM	continental	POINT (-8.686708099999999 39.23636370000001)
18	296	60082d71d0d6153140dd5f22	60082d3d6c4fa8b10676d03c	6001f176daf0a7a32dd41a35	IAH-20190221045445926-p84.arquivo.pt	d43e91b2e346f412e45e675d449d05d5	https://arquivo.pt/noFrame/replay/20190221045704/https://www.jn.pt/justica/interior/amp/mulher-assassinada-na-golega-foi-morta-por-ex-companheiro-10590232.html		Mulher assassinada na Golegã foi morta por ex-companheiro	[]	"Crime Mulher assassinada na Golegã foi morta por ex-companheiro  foto DR foto Global Imagens/Arquivo  Homem de 62 anos baleou mulher, de 53 anos, e seu acompanhante pelas costas quando saíam de uma danceteria, na Golegã. Assassino foi detido esta segunda-feira em casa da irmã.  Segundo um comunicado da Polícia Judiciária (PJ), o crime ocorreu ontem, domingo, pelas 23.30 horas, num parque de estacionamento de um estabelecimento de diversão na Golegã.  O agressor, ""após um período de espera às vítimas terá disparado pelo menos dois tiros de caçadeira, atingindo-os pelas costas e provocando logo ali a morte da mulher e ferimentos no homem"", pondo-se depois em fuga.  A vítima mortal, de 53 anos, era residente na zona da Chamusca e seria ex-companheira do assassino.  Esta manhã de segunda-feira, a PJ, através do Departamento de Investigação Criminal de Leiria, com a colaboração da GNR - Comando Territorial de Santarém, detiveram o presumível autor do homicídio em casa de uma irmã não tendo oferecido resistência. A arma foi apreendida.  O presumível de autor, de 62 anos de idade, empregado fabril e residente na zona de Torres Novas, vai ser presente às autoridades judiciárias para aplicação de medidas de coação.  Só este ano de 2019, ou seja, em menos de dois meses, já morreram dez mulheres em contexto de violência doméstica."	jornal_noticias	9	2019-02-21 04:57:04	False	True	False	False	True	True	True	y	2019	Portugal	Médio Tejo	39.5147503	-8.562223320605705	SANTARÉM	continental	POINT (-8.562223320605705 39.5147503)
17	295	60082d71d0d6153140dd5f21	60082d3d6c4fa8b10676d03b	6001f175daf0a7a32dd41a31	IAH-20190221045458669-p84.arquivo.pt	db17cce65c31da5cf731cb98e66c7cee	https://arquivo.pt/noFrame/replay/20190221045716/https://www.jn.pt/justica/interior/mulher-assassinada-domingo-a-noite-numa-rua-da-golega-10589105.html	2019-02-18 01:36:00	Mulher assassinada domingo à noite numa rua da Golegã	['Global Media Group', 'Foto', 'Global Imagens Arquivo']	"18 Fevereiro 2019 às 01:36 Facebook  Twitter  Partilhar  Uma mulher foi assassinada no domingo à noite na Golegã, distrito de Santarém, estando o suposto homicida em fuga.  Fonte do Comando Distrital de Operações de Socorro (CDOS) de Santarém disse à Lusa que foi recebido o alerta para um ""possível homicídio"" às 23.52 horas de domingo.  Contactada pela Lusa, fonte da GNR de Santarém confirmou ter ocorrido na noite de domingo o ""homicídio de uma mulher na Golegã"", remetendo mais esclarecimentos para a Polícia Judiciária.  Segundo fonte do CDOS de Santarém, que não soube especificar a arma utilizada, o crime ocorreu na rua, à porta de uma danceteria.  Quando os bombeiros chegaram ao local, a vítima, uma mulher com cerca de 40 anos, ""estava em paragem cardiorrespiratória, tendo sido efetuadas, sem sucesso, manobras de reanimação"".  O alegado autor do crime, segundo a mesma fonte, pôs-se em fuga."	jornal_noticias	9	2019-02-21 04:57:16	False	False	False	False	True	True	True	y	2019	Portugal	Lezíria do Tejo	39.23636370000001	-8.686708099999999	SANTARÉM	continental	POINT (-8.686708099999999 39.23636370000001)
16	262	60082d71d0d6153140dd5ec5	60082d3d6c4fa8b10676cfdf	6001ec0ddaf0a7a32dd41411	IAH-20190309204605406-p84.arquivo.pt	14619e31832ffaf34ef23ccbc5156656	https://arquivo.pt/noFrame/replay/20190309204912/https://www.cmjornal.pt/portugal/detalhe/judiciaria-sem-pistas-de-mulher-assassinada-em-leca-da-palmeira?ref=exclusivos_destaque		Judiciária sem pistas de mulher assassinada em Leça da Palmeira	['Tânia Laranjo']	Exames serão fundamentais para estimar há quanto tempo a vítima foi decapitada.  Procuram-se pistas para descobrir a identidade da mulher cuja cabeça foi encontrada na praia de Leça da Palmeira, em Matosinhos, na quinta-feira. A vítima foi decapitada e a cabeça, encontrada dentro de um saco de plástico, revela poucos dados. Não se sabe sequer quando a morte ocorreu, e as autoridades esperam por resultados ...	correio_manha	10	2019-03-09 20:49:12	False	False	False	False	True	True	True	y	2019	Portugal	Área Metropolitana do Porto	41.189575666666656	-8.691731974048539	PORTO	continental	POINT (-8.691731974048539 41.18957566666666)
15	258	60082d71d0d6153140dd5ec1	60082d3d6c4fa8b10676cfdb	6001ef23daf0a7a32dd4170f	IAH-20190311040135583-p84.arquivo.pt	03202e6fe2bdc7986fbb3cb5602bbe81	https://arquivo.pt/noFrame/replay/20190311040302/https://sol.sapo.pt/artigo/649082/marido-mata-a-mulher-em-vieira-do-minho-e-entrega-se-as-autoridades		Marido mata a mulher em Vieira do Minho e entrega-se às autoridades	['Jornal Sol']	Casal tinha uma filha em comum  Uma mulher foi assassinada, esta quarta-feira, pelo marido, em Salamonde, Vieira do Minho.  Segundo o Correio da Manhã, o homem, de cerca de 40 anos, entregou-se às autoridades após cometer o crime e confessou a autoria do mesmo.  O mesmo jornal escreve que a mulher foi morta por estrangulamento depois de uma discussão.  O crime ocorreu por volta das 20h30 dentro de casa.  O casal, proprietário de um café, tinha uma filha em comum.  O caso foi entregue à Polícia Judiciária.	sol	13	2019-03-11 04:03:02	False	False	False	False	True	True	True	y	2019	Portugal	Ave	41.6347151	-8.1425725	BRAGA	continental	POINT (-8.1425725 41.6347151)
14	257	60082d71d0d6153140dd5ec0	60082d3d6c4fa8b10676cfda	6001eebadaf0a7a32dd416c7	IAH-20190311040135583-p84.arquivo.pt	0d3f98ce7a13885e8dbf4cc1cc1c8da6	https://arquivo.pt/noFrame/replay/20190311040808/https://sol.sapo.pt/artigo/649058/mulher-assassinada-em-corroios-ex-companheiro-e-o-principal-suspeito-do-crime		Mulher assassinada em Corroios. Ex-companheiro é o principal suspeito do crime	['Jornal Sol']	Uma mulher foi assassinada, esta quarta-feira, em Corroios, no concelho do Seixal.  De acordo com o Correio da Manhã, o ex-companheiro da vítima, que estará em fuga, é o principal suspeito do crime.  O mesmo jornal escreve que o corpo foi encontrado pelas 19h25 no hall das escadas de um prédio.  Esta pode tornar-se na 11.ª vítima mortal de crimes de violência doméstica desde o início deste ano.	sol	12	2019-03-11 04:08:08	False	True	False	False	True	True	True	y	2019	Portugal	Setúbal Peninsula	38.64222460000001	-9.1072662	SETÚBAL	continental	POINT (-9.1072662 38.64222460000001)
13	208	60082d71d0d6153140dd5e87	60082d3d6c4fa8b10676cfa1	6001ec10daf0a7a32dd41416	IAH-20190407024836881-p84.arquivo.pt	2db2d0ebf58fb15f55c4f24dc7b2abaa	https://arquivo.pt/noFrame/replay/20190407025137/https://www.cmjornal.pt/portugal/detalhe/alerta-cm--mulher-assassinada-pelo-marido-em-vieira-do-minho-agressor-entregou-se-as-autoridades?ref=HP_Grupo1		Mulher assassinada pelo marido em Vieira do Minho	['Liliana Rodrigues']	Agressor entregou-se às autoridades. Em 2019 já morreram 13 pessoas vítimas de violência doméstica.  Por Liliana Rodrigues | 06.03.19  Ana Paula, uma mulher na casa dos 40 anos, foi assassinada pelo marido, António Fidalgo, esta quarta-feira em casa, na freguesia de Salamonde, em Vieira do Minho.Ao que oapurou, o suspeito fez um caminho de 40 quilómetros - a distância entre Salamonde e Braga - para se entregar à GNR após matar a mulher por estrangulamento. O homem confessou a autoria do assassinato e o caso foi entregue à Polícia Judiciária.A vítima terá sido morta pelo companheiro, também ele com cerca de 40 anos, após uma discussão. O casal era proprietário de um café em Salamonde e tinha uma filha em comum, que não se encontrava na habitação à hora do crime.Ana e António viviam naquela freguesia de Vieira do Minho há cerca de um ano após terem estado emigrados em Inglaterra. Ao que oconseguiu apurar, não lhes eram conhecidos desentendimentos nem as autoridades tinham registo de alguma queixa de violência doméstica.O crime ocorreu dentro de casa por volta das 20h30 desta quarta-feira e os contornos ainda estão por apurar.Esta é a 13ª mulher morta em circunstâncias de violência doméstica desde o início do ano.	correio_manha	8	2019-04-07 02:51:37	False	True	False	False	True	True	True	y	2019	Portugal	Ave	41.6138009	-8.2139305	BRAGA	continental	POINT (-8.2139305 41.6138009)
11	190	60082d71d0d6153140dd5e74	60082d3d6c4fa8b10676cf8e	60021bdd7f92159084b65b9d	IAH-20190423172237757-p84.arquivo.pt	b1fdb1e0be233dfc4b3547eae339191d	https://arquivo.pt/noFrame/replay/20190423172338/https://www.cmjornal.pt/portugal/detalhe/ex-fuzileiro-mata-mulher-num-ataque-de-furia		Ex-fuzileiro mata mulher num ataque de fúria	['Liliana Rodrigues', 'Fátima Vilaça']	"Impresso do site do jornal Correio da manhã, em www.cmjornal.pt  Ex-fuzileiro mata mulher num ataque de fúria  Joaquim Ferreira, de 52 anos, foi mandado por um juiz para a cadeia de Braga.  Por Liliana Rodrigues e Fátima Vilaça | 01:30  Muito conflituoso, o ex-fuzileiro era temido no bairro de Mataduços, onde vivia, em Fermentões, Guimarães. Num ataque de fúria, sábado à noite, Joaquim das Neves Ferreira, de 52 anos, saiu de casa de faca na mão.    Depois de alguns desacatos com os vizinhos, dirigiu-se à esplanada de um café na travessa do Quintal e esfaqueou quatro pessoas. Terá sido o ruído dos clientes da esplanada que o desnorteou.    Maria José Dias, de 46 anos, não sobreviveu aos ferimentos graves e morreu horas depois no hospital de Guimarães. O homicida fugiu, mas acabou por se entregar na PSP levando a faca.    Foi detido pela PJ de Braga e esta segunda-feira, depois de ser ouvido em tribunal, ficou em prisão preventiva. Foi levado para a cadeia de Braga.    O antigo fuzileiro – que trabalhava na construção civil e tem três filhos – ""discute por tudo e por nada. Todos tínhamos medo dele"", disse ao CM um vizinho, sob anonimato, com medo de represálias.    No hospital de Guimarães mantém-se internado o filho da vítima mortal, que ficou com um pulmão perfurado. As outras duas vítimas ficaram feridas, mas já tiveram alta.    Faz lembrar ""monstro de Barcelos""  Adelino Briote, de 63 anos, teve um ataque de fúria em março de 2017, depois de deixar de ter dinheiro para comprar a medicação e atacou quatro pessoas à facada.    As vítimas morreram todas no local, em Tamel S. Verísismo, Barcelos, e eram vizinhas do ex-fuzileiro. Uma estava grávida de oito meses.    Adelino Briote nunca explicou os motivos do ataque e acabou por se suicidar na ala psiquiátrica do hospital-prisão de Caxias."	correio_manha	8	2019-04-23 17:23:38	False	False	False	False	True	True	True	y	2019	Portugal	Cávado	41.47764046	-8.425034960000001	BRAGA	continental	POINT (-8.425034960000001 41.47764046)
6	133	60082d71d0d6153140dd5e31	60082d3d6c4fa8b10676cf4b	6001e5a5daf0a7a32dd4117b	WEB-20190522133852371-p82.arquivo.pt	9f35d9e0473746df1e0f0f43fe3cf6c0	https://arquivo.pt/noFrame/replay/20190522133900/https://expresso.pt/sociedade/2019-05-02-Mulher-assassinada-em-Vila-Real-de-Santo-Antonio	2019-05-02 00:00:00	Mulher assassinada em Vila Real de Santo António	[]	O crime ocorreu esta tarde na casa da vítima, com a qual o suspeito mantinha uma relação sentimental  Uma mulher foi esta quinta-feira morta em Vila Real de Santo António por um homem com quem tinha uma relação sentimental, que entretanto já foi detido pela GNR, disse à Lusa fonte policial.  O crime ocorreu cerca das 12h30 na casa da vítima e o suspeito, que se colocou em fuga, acabou por ser detido pouco depois pela GNR em Monte Gordo, no concelho de Vila Real de Santo António, no Algarve, disse a mesma fonte.  Entretanto, foram destacados militares do Corpo de Intervenção para a área do posto da GNR onde está detido o alegado homicida, uma vez que começaram a concentrar-se no local familiares e amigos da vítima, acrescentou.  Fonte do Comando Distrital de Operações de Socorro (CDOS) de Faro disse à Lusa que no local do crime estiveram elementos dos bombeiros, da PSP e da Polícia Judiciária.  Fonte da Polícia Judiciária confirmou à Lusa que está a investigar o caso, mas escusou-se a adiantar mais pormenores.	expresso	8	2019-05-22 13:39:00	False	False	False	False	True	True	True	y	2019	Portugal	Algarve	37.2073101	-7.599403418269809	FARO	continental	POINT (-7.599403418269809 37.2073101)
4	99	60082d71d0d6153140dd5e0b	60082d3d6c4fa8b10676cf25	60021b247f92159084b65abe	IAH-20190531035940659-p84.arquivo.pt	b955b48ed8a612861fc1e44ec5914220	https://arquivo.pt/noFrame/replay/20190531040058/https://www.dn.pt/portugal/interior/homem-mata-mulher-a-tiro-em-ferreira-do-alentejo-3701901.html	2014-02-22 21:27:00	Homem mata mulher a tiro em Ferreira do Alentejo	['Global Media Group']	O alegado homicídio e a tentativa de suicídio ocorreram cerca das 16.30 numa rua junto ao Mercado Municipal de Ferreira do Alentejo (distrito de Beja), precisaram à Lusa as fontes do Comando Distrital de Operações de Socorro (CDOS) e do Comando Territorial de Beja da GNR.  Segundo a fonte do CDOS, o suspeito foi transportado, em estado grave, de ambulância, para a Base Aérea n.º 11, de Beja, de onde foi depois transportado de helicóptero para o Hospital de São José, em Lisboa. O caso está a ser investigado pela Polícia Judiciária.  As operações de socorro mobilizaram duas ambulâncias, uma viatura e seis elementos dos Bombeiros Voluntários de Ferreira do Alentejo, a viatura médica de emergência e reanimação (VMER) do Hospital de Beja e militares da GNR.	diario_noticias	9	2019-05-31 04:00:58	False	False	False	False	True	True	True	y	2019	Portugal	Alentejo Litoral	38.3030709	-8.423686373106383	SETÚBAL	continental	POINT (-8.423686373106383 38.3030709)
3	73	60082d71d0d6153140dd5de4	60082d3d6c4fa8b10676cefe	6001ec0bdaf0a7a32dd4140b	WEB-20190607144530094-p82.arquivo.pt	9097701df368c00deec190a5693a0cf6	https://arquivo.pt/noFrame/replay/20190607144616/https://www.cmjornal.pt/portugal/detalhe/familia-quer-ficar-com-filho-de-mulher-assassinada-pelo-ex-amante-em-amarante		Família quer ficar com filho de mulher assassinada pelo ex-amante em Amarante	[]	"O filho da Sónia está com a família dela e é aí que vai continuar. Nunca o íamos entregar à família de um homicida."" As palavras são de Hernâni Mendes, tio de Sónia Leite, mulher que morreu terça-feira da semana passada em Amarante, após ter sido atingida a tiro pelo ex-companheiro.Deixa dois filhos, uma jovem de 18 anos e um menino de três, filho do homicida. O agressor baleou ainda na cabeça o atual namorado de Sónia, que teve morte imediata. Depois de cometer o crime, Joaquim Almeida fugiu do local num Opel branco. Passado uma semana continua a ser procurado.O crime deixou a população em choque. A família da mulher acredita que Joaquim Almeida está escondido em Felgueira, de onde é natural. ""Ele tinha uma relação muito próxima com o filho. E por serem tão chegados acreditamos que ele continua por perto. Pensamos até que ele o podia querer raptar"", explicou o tio da vítima.Os familiares de Sónia Leite dizem que só vão ter paz quando as autoridades encontrarem Joaquim Almeida. ""Não vamos descansar enquanto não o descobrirem. A família está revoltada e só quer que seja feita justiça"", conclui Hernâni Mendes.Uma semana depois de o crime ter acontecido, a família do homicida retomou os seus afazeres.Na segunda-feira, a empresa de pneus, da qual Joaquim Almeida é proprietário, abriu portas e os filhos do homicida voltaram a trabalhar."	correio_manha	13	2019-06-07 14:46:16	False	False	False	False	True	True	True	y	2019	Portugal	Tâmega e Sousa	41.28244160000001	-8.060305059803397	PORTO	continental	POINT (-8.060305059803397 41.28244160000001)
1	34	60082d71d0d6153140dd5d9b	60082d3d6c4fa8b10676ceb5	6001eebcdaf0a7a32dd416cf	IAH-20190626035316181-p84.arquivo.pt	df0d605ad3ca5744b58677428a39be48	https://arquivo.pt/noFrame/replay/20190626035400/https://sol.sapo.pt/artigo/662321/mais-uma-mulher-assassinada-depois-de-anos-de-viol-ncia-domestica-em-lisboa		Mais uma mulher assassinada depois de anos de violência doméstica em Lisboa	['Jornal Sol']	A PSP deteve um homem, de 44 anos, na zona da Penha de França, em Lisboa, pela morte da mulher.  De acordo com um comunicado daquela força de segurança, o homem agredia a vítima, pelo menos, desde 2017. Segundo a mesma nota, várias agressões ocorreram em frente aos filhos de ambos.  A violência acabou por se intensificar nos últimos dias e a vítima acabou por morrer no passado dia 13 de junho.  O suspeito foi presente no Tribunal Judicial da Comarca de Lisboa para primeiro Interrogatório judicial, tendo-lhe sido aplicada a medida de coação de prisão preventiva.	sol	12	2019-06-26 03:54:00	False	True	False	False	True	True	True	y	2019	Portugal	Grande Lisboa	38.7208294625	-9.155543068587704	LISBOA	continental	POINT (-9.155543068587704 38.7208294625)
